,m_id,m_Label,m_TypeID,m_DisplayLevel,m_BreakRate,m_MaxSLD,m_MaxHP,m_MaxSP,m_AtkP,m_DefP,m_AtkM,m_DefM,m_Agi,m_Crt,m_CrtDef,m_EquipAtk,m_ResistAilmentID,m_ResistAilment,m_TacticalAssignID,m_SkillsID,m_Exp,m_Money,m_DropReward,m_EventDropRewards,m_StatusOffset,m_Bottle,m_Name,m_Level,m_Hp,m_Shield,m_RaceIndices,m_DisplaySpecialSkillGauge,m_GenerateSpecialSkillValueOrverTurn,m_ReduceSpecialSkillValueBreak,m_MaxSpecialSkillValue
1710,30450,D_Enemy_Mount_MnT12_P011_1_01,20826,47,200,10,13162,94,602,76,502,69,188,186,298,83,0,m_ResistAilment_v_0,30042,50813,275,235,20623,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1711,30098,D_Enemy_Snow_SnT22_P001_1_01,20635,63,200,9,14706,126,827,86,827,78,243,239,380,125,0,m_ResistAilment_v_0,4,50526,750,315,20401,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1712,30099,D_Enemy_Snow_SnT22_P001_1_02,20636,63,200,9,14516,126,827,78,827,69,252,265,380,125,0,m_ResistAilment_v_0,3,50527,750,315,20402,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1713,30100,D_Enemy_Snow_SnT22_P001_1_03,20637,63,200,9,14820,126,813,95,813,86,232,253,380,125,0,m_ResistAilment_v_0,3,50528,750,315,20403,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1714,30101,D_Enemy_Snow_SnT22_P002_1_01,20638,61,200,9,14630,122,806,84,806,76,239,234,373,125,0,m_ResistAilment_v_0,5,50529,750,305,20404,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1715,30102,D_Enemy_Snow_SnT22_P002_1_02,20639,61,200,9,14478,122,820,81,820,73,241,223,373,125,0,m_ResistAilment_v_0,3,50530,750,305,20405,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1716,30103,D_Enemy_Snow_SnT22_P002_1_03,20640,61,200,9,14744,122,792,93,792,84,227,249,373,125,0,m_ResistAilment_v_0,3,50531,750,305,20406,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1717,30104,D_Enemy_Snow_SnT22_P003_1_01,20641,65,200,11,16170,130,862,86,862,77,251,232,386,125,0,m_ResistAilment_v_0,4,50532,1125,325,20407,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1718,30105,D_Enemy_Snow_SnT22_P003_1_02,20642,65,200,9,16128,130,848,80,848,71,257,269,386,125,0,m_ResistAilment_v_0,4,50533,1125,325,20408,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1719,30106,D_Enemy_Snow_SnT22_P003_1_03,20643,65,200,9,16128,130,848,80,848,71,257,269,386,125,0,m_ResistAilment_v_0,4,50534,1125,325,20409,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1720,30107,D_Enemy_Snow_SnT22_P003_2_01,20644,69,200,12,17894,138,904,90,904,81,260,240,399,125,0,m_ResistAilment_v_0,4,50535,1125,345,20410,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1721,30108,D_Enemy_Snow_SnT22_P003_2_02,20645,69,200,9,17848,138,889,84,889,75,266,279,399,125,0,m_ResistAilment_v_0,4,50536,1125,345,20411,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1722,30109,D_Enemy_Snow_SnT22_P003_2_03,20646,69,200,9,17848,138,889,84,889,75,266,279,399,125,0,m_ResistAilment_v_0,4,50537,1125,345,20412,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1723,30110,D_Enemy_Snow_SnT22_P004_1_01,20647,64,200,11,16086,128,841,79,837,70,255,267,383,125,0,m_ResistAilment_v_0,4,50538,750,320,20413,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1724,30111,D_Enemy_Snow_SnT22_P004_1_02,20648,64,200,9,16086,128,837,79,837,70,252,267,383,125,0,m_ResistAilment_v_0,4,50539,750,320,20414,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1725,30112,D_Enemy_Snow_SnT22_P004_1_03,20649,64,200,9,16086,128,837,79,837,70,253,267,383,125,0,m_ResistAilment_v_0,4,50540,750,320,20415,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1726,30113,D_Enemy_Snow_SnT22_P004_2_01,20650,77,200,12,25935,160,1076,97,1076,87,292,305,434,166,0,m_ResistAilment_v_0,4,50541,1375,400,20416,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1727,30114,D_Enemy_Snow_SnT22_P004_2_02,20651,77,200,9,25935,160,1076,97,1076,87,292,305,434,166,0,m_ResistAilment_v_0,4,50542,1375,400,20417,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1728,30115,D_Enemy_Snow_SnT22_P004_2_03,20652,77,200,9,25935,160,1076,97,1076,87,292,305,434,166,0,m_ResistAilment_v_0,4,50543,1375,400,20418,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1729,30116,D_Enemy_Snow_SnT22_P005_1_01,20653,80,200,12,28140,164,1131,105,1131,96,291,268,440,166,0,m_ResistAilment_v_0,4,50544,1375,410,20419,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1730,30117,D_Enemy_Snow_SnT22_P005_1_02,20654,80,200,10,28140,164,1131,105,1131,96,291,268,440,166,0,m_ResistAilment_v_0,4,50545,1375,410,20420,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1731,30118,D_Enemy_Snow_SnT22_P005_1_03,20655,80,200,10,28630,164,1098,118,1098,109,274,297,440,166,0,m_ResistAilment_v_0,5,50546,1375,410,20421,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1732,30142,D_Enemy_EvB07_F021_2_01,20702,50,200,9,11554,100,548,67,548,60,201,187,314,92,0,m_ResistAilment_v_0,3,50570,300,250,20423,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1733,30143,D_Enemy_EvB07_F021_2_02,20703,50,200,9,11554,100,548,67,548,60,201,187,314,92,0,m_ResistAilment_v_0,3,50571,300,250,20424,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1734,30144,D_Enemy_EvB07_F021_2_03,20704,50,200,9,11516,100,536,62,536,55,206,218,314,92,0,m_ResistAilment_v_0,3,50572,300,250,20425,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1735,30130,D_Enemy_Desert_DstWT21_P002_1,20668,100,200,19,573820,180,1817,210,1697,215,401,544,453,256,20,m_ResistAilment_v_0,5003,50558,2062,637,20422,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1736,30145,D_Enemy_Desert_DstT21_P002_1_01,20684,67,200,9,17802,134,883,88,883,79,255,236,392,125,0,m_ResistAilment_v_0,3,50573,1125,335,20426,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1737,30146,D_Enemy_Desert_DstT21_P002_1_02,20685,67,200,9,18124,134,854,100,854,91,241,262,392,125,0,m_ResistAilment_v_0,3,50574,1125,335,20427,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1738,30147,D_Enemy_Desert_DstT21_P002_1_03,20686,67,200,9,18124,134,854,100,854,91,241,262,392,125,0,m_ResistAilment_v_0,3,50575,1125,335,20428,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1739,30148,D_Enemy_Desert_DstT21_P003_1_01,20687,65,200,9,16170,130,862,86,862,77,251,232,386,125,0,m_ResistAilment_v_0,3,50576,1125,325,20429,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1740,30149,D_Enemy_Desert_DstT21_P003_1_02,20688,65,200,9,16464,130,833,98,833,89,236,258,386,125,0,m_ResistAilment_v_0,4,50577,1125,325,20430,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1741,30150,D_Enemy_Desert_DstT21_P003_1_03,20689,65,200,9,16128,130,848,80,848,71,257,269,386,125,0,m_ResistAilment_v_0,3,50578,1125,325,20431,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1742,30151,D_Enemy_Desert_DstT21_P004_1_01,20690,76,200,9,25935,158,1072,102,1072,92,283,262,431,175,0,m_ResistAilment_v_0,3,50579,1375,395,20432,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1743,30152,D_Enemy_Desert_DstT21_P004_1_02,20691,76,200,9,25870,158,1057,95,1057,86,290,303,431,175,0,m_ResistAilment_v_0,3,50580,1375,395,20433,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1744,30153,D_Enemy_Desert_DstT21_P004_1_03,20692,76,200,9,25870,158,1057,95,1057,86,290,303,431,175,0,m_ResistAilment_v_0,3,50581,1375,395,20434,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1745,30154,D_Enemy_Desert_DstT21_P005_1_01,20693,66,200,9,16212,132,873,87,873,78,253,234,389,125,0,m_ResistAilment_v_0,4,50582,1125,330,20435,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1746,30155,D_Enemy_Desert_DstT21_P005_1_02,20694,66,200,9,16170,132,858,81,858,72,259,272,389,125,0,m_ResistAilment_v_0,3,50583,1125,330,20436,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1747,30156,D_Enemy_Desert_DstT21_P005_1_03,20695,66,200,9,16506,132,843,99,843,90,238,260,389,125,0,m_ResistAilment_v_0,3,50584,1125,330,20437,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1748,30157,D_Enemy_Desert_DstT21_P005_2_01,20696,80,200,9,30225,166,1151,106,1151,97,293,270,444,175,0,m_ResistAilment_v_0,4,50585,1375,415,20438,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1749,30158,D_Enemy_Desert_DstT21_P005_2_02,20697,80,200,9,30150,166,1135,100,1135,90,299,313,444,175,0,m_ResistAilment_v_0,3,50586,1375,415,20439,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1750,30159,D_Enemy_Desert_DstT21_P005_2_03,20698,80,200,9,30750,166,1118,120,1118,110,276,300,444,175,0,m_ResistAilment_v_0,3,50587,1375,415,20440,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1751,30160,D_Enemy_Desert_DstT21_P006_1_01,20699,68,200,9,17848,136,894,89,894,80,258,238,396,125,0,m_ResistAilment_v_0,3,50588,1125,340,20441,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1752,30161,D_Enemy_Desert_DstT21_P006_1_02,20700,68,200,9,17848,136,894,89,894,80,258,238,396,125,0,m_ResistAilment_v_0,3,50589,1125,340,20442,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1753,30162,D_Enemy_Desert_DstT21_P006_1_03,20701,68,200,9,18170,136,864,101,864,92,243,265,396,125,0,m_ResistAilment_v_0,3,50590,1125,340,20443,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1754,30537,D_Enemy_Forest_UniqueP_Tikilen_1_01,20467,95,200,25,297350,170,1312,123,1412,116,295,221,500,158,17,m_ResistAilment_v_0,20000,30002,0,0,20664,m_EventDropRewards_v_0,92ca00000000ca00000000a8,1,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1755,30538,D_Enemy_Forest_UniqueP_Tikilen_1_02,20470,95,200,15,181430,180,1078,95,1078,90,238,224,367,158,0,m_ResistAilment_v_0,20001,30003,0,0,20665,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1756,30539,D_Enemy_Forest_UniqueP_Tikilen_1_03,20471,95,200,14,181430,180,1078,95,1078,90,238,224,367,158,0,m_ResistAilment_v_0,20002,30004,0,0,20666,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1757,30560,D_Enemy_Forest_UniqueP_Glossom_1_01,20602,95,200,26,314160,190,1352,131,1431,118,311,236,562,162,31,m_ResistAilment_v_0,20017,30011,0,0,20670,m_EventDropRewards_v_0,92ca00000000ca00000000a8,1,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1758,30561,D_Enemy_Forest_UniqueP_Glossom_1_02,20603,95,200,14,193200,190,1163,100,1163,104,250,241,386,162,0,m_ResistAilment_v_0,20018,30012,0,0,20671,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1759,30562,D_Enemy_Forest_UniqueP_Glossom_1_03,20604,95,200,12,213360,190,1185,100,1185,104,263,241,386,162,0,m_ResistAilment_v_0,20019,30013,0,0,20672,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1760,30635,D_Enemy_Forest_UniqueP_Varkyn_1_01,20663,95,200,28,320180,190,1110,131,1568,148,276,241,571,166,32,m_ResistAilment_v_0,20027,50864,0,0,20739,m_EventDropRewards_v_0,92ca00000000ca00000000a8,1,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1761,30636,D_Enemy_Forest_UniqueP_Varkyn_1_02,20664,95,200,12,176540,190,960,87,1220,113,269,245,391,166,0,m_ResistAilment_v_0,20028,50555,0,0,20740,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1762,30637,D_Enemy_Forest_UniqueP_Varkyn_1_03,20665,95,200,16,154840,190,1009,109,1114,113,283,245,391,166,0,m_ResistAilment_v_0,20029,50556,0,0,20741,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1763,30638,D_Enemy_Forest_UniqueP_Varkyn_1_04,20666,95,200,0,99999,999,999,9999,999,9999,265,1,1000,166,17,m_ResistAilment_v_0,20030,50557,0,0,0,m_EventDropRewards_v_0,92ca00000000ca3e800000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_0,93000000da001a,194,0,0,0.0
1764,31396,D_Enemy_Forest_UniqueP_Rosso_02,21653,75,200,19,81895,150,1321,97,1269,88,215,314,351,158,0,m_ResistAilment_v_0,10071,50865,1375,375,20782,m_EventDropRewards_v_0,92cabdcccccdca3dcccccda8,1,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1765,30164,PRE_AB01_01_01,20128,55,200,8,11594,110,666,69,666,61,239,241,347,113,0,m_ResistAilment_v_0,5,50093,0,0,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_0,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1766,30165,PRE_AB01_02_01,20147,60,200,8,11594,110,710,75,710,66,255,258,371,125,0,m_ResistAilment_v_0,3,50112,0,0,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_0,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1767,30166,PRE_AB01_02_02,20148,60,200,8,11842,110,696,92,696,83,236,247,371,125,0,m_ResistAilment_v_0,3,50113,0,0,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_0,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1768,30167,PRE_AB01_02_03,20148,60,200,8,11749,110,710,83,710,75,247,233,371,125,0,m_ResistAilment_v_0,3,50114,0,0,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_0,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1769,30168,PRE_AB01_03_01,20413,62,200,10,17782,124,852,94,852,85,229,251,376,125,0,m_ResistAilment_v_0,3,50327,0,0,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_0,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1770,30169,PRE_AB01_03_02,20414,62,200,9,16516,124,881,82,881,74,244,225,376,125,0,m_ResistAilment_v_0,3,50328,0,0,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_0,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1771,30170,PRE_AB01_04_01,5077,70,200,11,90920,160,950,100,950,100,320,450,330,138,0,m_ResistAilment_v_0,53,513,0,0,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_0,m_Hp_v_1,m_Shield_v_1,93d103e82500da001a,194,0,0,0.0
1772,30000,AB01_04_01,20467,85,200,25,297350,170,1312,123,1412,116,295,221,500,214,17,m_ResistAilment_v_0,20000,30002,0,0,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,1,m_Name_v_1,m_Level_v_0,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1773,30001,AB01_04_02,20470,85,200,15,181430,180,1078,95,1078,90,238,224,367,214,0,m_ResistAilment_v_0,20001,30003,0,0,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_0,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1774,30002,AB01_04_03,20471,85,200,14,181430,180,1078,95,1078,90,238,224,367,214,0,m_ResistAilment_v_0,20002,30004,0,0,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_0,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1775,30003,AB_Odat_01,20472,70,200,9,92450,140,708,89,708,80,239,206,251,125,0,m_ResistAilment_v_0,20003,30005,0,0,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,1,m_Name_v_1,m_Level_v_0,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1776,30004,AB01_01_02,20473,70,200,8,79180,140,678,95,678,86,236,263,251,125,0,m_ResistAilment_v_0,20004,30006,0,0,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_0,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1777,30013,AB_Dustin_01,20481,75,200,10,99825,150,746,100,746,91,247,253,262,125,0,m_ResistAilment_v_0,20005,30007,0,0,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,1,m_Name_v_1,m_Level_v_0,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1778,30014,AB01_02_02,20482,75,200,9,83500,144,685,103,685,94,237,253,256,125,0,m_ResistAilment_v_0,20006,30008,0,0,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_0,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1779,30015,AB01_02_03,20483,75,200,8,78000,144,700,97,700,88,240,268,256,125,0,m_ResistAilment_v_0,20007,30009,0,0,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_0,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1780,30016,AB_Third_01,20484,80,200,24,194220,160,1152,97,1152,87,267,257,373,125,0,m_ResistAilment_v_0,20008,30010,0,0,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,1,m_Name_v_1,m_Level_v_0,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1781,30171,PRE_AB02_01_01,20415,65,200,10,16128,130,848,80,848,71,267,269,386,125,0,m_ResistAilment_v_0,3,50329,0,0,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_0,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1782,30172,PRE_AB02_01_02,20416,65,200,8,16128,130,848,80,848,71,257,269,386,125,0,m_ResistAilment_v_0,3,50330,0,0,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_0,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1783,30173,PRE_AB02_02_01,20506,67,200,10,17802,134,883,88,883,79,260,236,392,125,0,m_ResistAilment_v_0,4,50432,0,0,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_0,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1784,30174,PRE_AB02_02_02,20507,67,200,9,18124,134,854,100,854,91,241,262,392,125,0,m_ResistAilment_v_0,4,50433,0,0,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_0,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1785,30175,PRE_AB02_02_03,20508,67,200,9,18124,134,854,100,854,91,241,262,392,125,0,m_ResistAilment_v_0,4,50434,0,0,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_0,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1786,30176,PRE_AB02_03_01,20501,70,200,12,19500,140,915,92,915,83,272,242,402,125,0,m_ResistAilment_v_0,3,50424,0,0,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_0,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1787,30177,PRE_AB02_04_01,5164,72,200,8,16500,146,992,95,992,86,264,249,412,132,0,m_ResistAilment_v_0,45,451,0,0,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_0,m_Hp_v_1,m_Shield_v_1,93001900da001a,194,0,0,0.0
1788,30086,AB02_04_01,20602,95,200,26,314160,190,1352,131,1431,118,311,236,562,214,31,m_ResistAilment_v_0,20017,30011,0,0,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,1,m_Name_v_1,m_Level_v_0,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1789,30087,AB02_04_02,20603,95,200,14,193200,190,1163,100,1163,104,250,241,386,214,0,m_ResistAilment_v_0,20018,30012,0,0,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_0,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
1790,30088,AB02_04_03,20604,95,200,12,213360,190,1185,100,1185,104,263,241,386,214,0,m_ResistAilment_v_0,20019,30013,0,0,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_0,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
